scale,dataset,sample_id,sample_index,rank,candidate_index,candidate_id,candidate_label,distance,is_same_label,is_random4
10k,vggss,MXoUiFrXVak_000011,2170,2,2066,LEUkbkdBupE_000004,playing castanets,2.149237297999207e-05,False,False
10k,vggss,MXoUiFrXVak_000011,2170,3,3519,bu2JMRlDl94_000150,playing french horn,2.7884105293196626e-05,False,False
10k,vggss,MXoUiFrXVak_000011,2170,4,2986,WesKosc-_c0_000047,playing bugle,4.313894532970153e-05,False,False
10k,vggss,MYLbHRi-eXA_000039,2171,1,2056,LBXYlTnm0Fw_000054,lathe spinning,8.52579887578031e-06,False,False
10k,vggss,MYLbHRi-eXA_000039,2171,2,3982,hfBuRqBEBo4_000250,people eating noodle,1.0188065061811358e-05,False,False
10k,vggss,MYLbHRi-eXA_000039,2171,3,1031,A9KMqwqLboE_000030,reversing beeps,1.0189996828557923e-05,False,False
10k,vggss,MYLbHRi-eXA_000039,2171,4,1218,BjiPjoHIpM0_000005,playing drum kit,1.1491791156004183e-05,False,False
10k,vggss,MYv6qs-tjFY_000260,2172,1,4828,tnepPZChA5U_000219,"playing violin, fiddle",5.00746591569623e-06,False,False
10k,vggss,MYv6qs-tjFY_000260,2172,2,3598,d-1th_S4J0U_000000,people belly laughing,5.778216745966347e-06,False,False
10k,vggss,MYv6qs-tjFY_000260,2172,3,4556,pjuHVmcoVFc_000036,playing oboe,8.527279533154797e-06,False,False
10k,vggss,MYv6qs-tjFY_000260,2172,4,2763,U2Z3gH8r1hE_000160,people babbling,1.1567035471671261e-05,False,False
10k,vggss,MYxhRD4RVmQ_000010,2173,1,4249,lXUcalwkWCo_000070,chainsawing trees,1.245496423507575e-05,False,False
10k,vggss,MYxhRD4RVmQ_000010,2173,2,4382,nAS_8fZfU_Y_000034,driving snowmobile,1.7954032955458388e-05,False,False
10k,vggss,MYxhRD4RVmQ_000010,2173,3,4338,meoZvdQ2qBs_000162,missile launch,2.147006853192579e-05,False,False
10k,vggss,MYxhRD4RVmQ_000010,2173,4,1193,BWlYf-hKucs_000083,people gargling,2.387865424680058e-05,False,False
10k,vggss,MZ7yHPG9ThU_000017,2174,1,1722,HS28EUWt8dE_000110,people screaming,3.350304268678883e-06,False,True
10k,vggss,MZ7yHPG9ThU_000017,2174,2,2791,UFyOGqmITjM_000000,"playing violin, fiddle",4.140214514336549e-06,False,False
10k,vggss,MZ7yHPG9ThU_000017,2174,3,297,1vrR6Im_RDo_000030,female singing,4.444451860763365e-06,False,False
10k,vggss,MZ7yHPG9ThU_000017,2174,4,4067,j1JUsTMZcuY_000042,people giggling,4.7914845708874054e-06,False,False
10k,vggss,MZFo739aKwI_000109,2175,1,1582,FxkZsO4Kd78_000022,black capped chickadee calling,7.271662070706952e-06,False,False
10k,vggss,MZFo739aKwI_000109,2175,2,877,8LXFSLK3otM_000010,lawn mowing,9.208974006469361e-06,False,False
10k,vggss,MZFo739aKwI_000109,2175,3,4367,n3rUVrPeFAQ_000135,elephant trumpeting,9.578579920344055e-06,False,False
10k,vggss,MZFo739aKwI_000109,2175,4,3296,_Sll3DT8FxE_000041,baltimore oriole calling,1.3136873349139933e-05,False,False
10k,vggss,M_0KYUcqS8g_000009,2176,1,3199,ZMcJY8yLjUs_000011,magpie calling,1.2812266504624858e-05,False,False
10k,vggss,M_0KYUcqS8g_000009,2176,2,4948,vwAXcR6wRuQ_000010,people sobbing,1.466824505769182e-05,False,True
10k,vggss,M_0KYUcqS8g_000009,2176,3,1534,FHChU52nch0_000010,bird squawking,1.901579526020214e-05,False,False
10k,vggss,M_0KYUcqS8g_000009,2176,4,4706,rglibN33aks_000012,opening or closing car electric windows,1.951398007804528e-05,False,False
10k,vggss,M_3Mk2nMydQ_000030,2177,1,3409,aXV-yaFmQNk_000070,people babbling,6.971778020670172e-06,False,False
10k,vggss,M_3Mk2nMydQ_000030,2177,2,2452,Q2m7w_aktCo_000000,"ice cream truck, ice cream van",7.905767233751249e-06,False,False
10k,vggss,M_3Mk2nMydQ_000030,2177,3,2390,PEi0EBPIpsQ_000030,black capped chickadee calling,8.585724572185427e-06,False,False
10k,vggss,M_3Mk2nMydQ_000030,2177,4,2521,Qsd19T8rN_8_000190,"pigeon, dove cooing",8.802018783171661e-06,False,False
10k,vggss,MabWpP62b1E_000168,2178,1,1383,DTkc7PSmJ90_000030,playing hammond organ,1.6212197806453332e-05,False,True
10k,vggss,MabWpP62b1E_000168,2178,2,3791,fWVfi9pAh_4_000010,"subway, metro, underground",1.9824778064503334e-05,False,False
10k,vggss,MabWpP62b1E_000168,2178,3,229,1D6UsaTflJ8_000060,bird wings flapping,2.2926020392333157e-05,False,False
10k,vggss,MabWpP62b1E_000168,2178,4,811,7VMWi8xm0NM_000020,gibbon howling,2.3342583517660387e-05,False,True
10k,vggss,MasEB_CwVoI_000175,2179,1,2614,RxhbTLS3rNo_000002,dog growling,2.1824265786563046e-05,False,False
10k,vggss,MasEB_CwVoI_000175,2179,2,2014,Kp3-Drt61_M_000011,people giggling,2.4069093342404813e-05,False,False
10k,vggss,MasEB_CwVoI_000175,2179,3,2419,P_utET7TCMQ_000020,people babbling,2.4400049369432963e-05,False,False
10k,vggss,MasEB_CwVoI_000175,2179,4,1256,CDABuTQLNe8_000140,opening or closing drawers,2.4916913389461115e-05,False,False
10k,vggss,MbPDtTzoOj4_000040,2180,1,3206,ZS4Chf9yh8s_000020,mouse squeaking,1.6180505554075353e-05,False,False
10k,vggss,MbPDtTzoOj4_000040,2180,2,1061,AKmkhvb9shk_000000,baltimore oriole calling,1.710599462967366e-05,False,False
10k,vggss,MbPDtTzoOj4_000040,2180,3,3605,d2nT1ZwZiZw_000051,opening or closing car electric windows,1.9319068087497726e-05,False,False
10k,vggss,MbPDtTzoOj4_000040,2180,4,2608,RtXrVvUM8Jo_000013,people finger snapping,2.2647118385066278e-05,False,False
10k,vggss,Mdwn6x9edFI_000530,2181,1,2526,Quqx2Iga5b8_000086,chipmunk chirping,5.677508397639031e-06,False,False
10k,vggss,Mdwn6x9edFI_000530,2181,2,1049,AFACjpDiMSQ_000062,chipmunk chirping,7.395374723273562e-06,False,False
10k,vggss,Mdwn6x9edFI_000530,2181,3,3626,dIloYYVJIO4_000000,sheep bleating,7.543556876044022e-06,False,False
10k,vggss,Mdwn6x9edFI_000530,2181,4,1834,IckvLvmXEBk_000330,"motorboat, speedboat acceleration",7.590744644403458e-06,False,False
10k,vggss,MeF_9KT_T8k_000040,2182,1,4519,pIXtTgeKAbs_000183,baltimore oriole calling,4.27264376412495e-06,False,False
10k,vggss,MeF_9KT_T8k_000040,2182,2,3611,d8bhrEHxJsA_000344,lathe spinning,4.560523848340381e-06,False,False
10k,vggss,MeF_9KT_T8k_000040,2182,3,838,7uK5ctEget0_000020,people babbling,8.125925887725316e-06,False,False
10k,vggss,MeF_9KT_T8k_000040,2182,4,782,7CRVoUCXg_A_000030,cat caterwauling,1.1187409654667135e-05,False,True
10k,vggss,Mel-OwQFWmo_000130,2183,1,67,-fJsZm3YRc0_000030,reversing beeps,1.4198943972587585e-05,False,False
10k,vggss,Mel-OwQFWmo_000130,2183,2,3361,a6LS3EVuut4_000083,tractor digging,1.558810799906496e-05,False,False
10k,vggss,Mel-OwQFWmo_000130,2183,3,182,0mNvPaqfwUI_000220,"railroad car, train wagon",1.571896245877724e-05,True,False
10k,vggss,Mel-OwQFWmo_000130,2183,4,1989,KWxQKX94CL4_000085,owl hooting,1.666033494984731e-05,False,False
10k,vggss,MetDvJdgZ64_000049,2184,1,596,5C58IGwUCFY_000030,female singing,4.827124030271079e-06,False,False
10k,vggss,MetDvJdgZ64_000049,2184,2,4632,qhOBY9WjMU0_000381,dog baying,5.3126000238989946e-06,False,False
10k,vggss,MetDvJdgZ64_000049,2184,3,261,1_Q80fDGLRM_000010,dog barking,8.474194146401715e-06,False,False
10k,vggss,MetDvJdgZ64_000049,2184,4,353,2VFVe0RCn7g_000010,tapping guitar,9.695530934550334e-06,False,False
10k,vggss,MgD5JedaXGs_000020,2185,1,389,2rciuzaEEWo_000025,chimpanzee pant-hooting,5.596616574621294e-06,False,False
10k,vggss,MgD5JedaXGs_000020,2185,2,2937,W7EC4nQ6Qqk_000068,"donkey, ass braying",5.630279702018015e-06,False,False
10k,vggss,MgD5JedaXGs_000020,2185,3,2304,O67-3jP1DUs_000443,slot machine,8.358391824003775e-06,False,False
10k,vggss,MgD5JedaXGs_000020,2185,4,3447,b0KSxH37gVE_000100,dog bow-wow,8.698732017364819e-06,False,False
10k,vggss,Mgd0Hsgl8gU_000100,2186,1,2455,Q5o7RYwXkvI_000070,woodpecker pecking tree,1.0617832231218927e-05,False,False
10k,vggss,Mgd0Hsgl8gU_000100,2186,2,4162,kQ7tkcg8Xag_000300,people marching,1.0896491403400432e-05,False,False
10k,vggss,Mgd0Hsgl8gU_000100,2186,3,2067,LEZFcGFwJlc_000030,"male speech, man speaking",1.3050333109276835e-05,False,False
10k,vggss,Mgd0Hsgl8gU_000100,2186,4,131,0G50t4FlbIA_000060,people screaming,1.545595659990795e-05,False,False
10k,vggss,MiQZ0dGQuIA_000170,2187,1,175,0glBUluF4Yk_000175,fox barking,4.654365056921961e-06,False,False
10k,vggss,MiQZ0dGQuIA_000170,2187,2,681,6BaY9WneGaQ_000140,people crowd,1.0147746252187062e-05,False,False
10k,vggss,MiQZ0dGQuIA_000170,2187,3,998,9oeGmqm6g8E_000080,"railroad car, train wagon",1.3876750017516315e-05,False,False
10k,vggss,MiQZ0dGQuIA_000170,2187,4,4060,ixscoaWEEnQ_000104,people eating crisps,1.585112840984948e-05,False,False
10k,vggss,Mj6ezUbjRHE_000133,2188,1,3938,h6HkOxlVt5c_000070,chicken clucking,2.272731580887921e-05,False,False
10k,vggss,Mj6ezUbjRHE_000133,2188,2,645,5iTVbHhYhC4_000030,crow cawing,2.432516703265719e-05,False,True
10k,vggss,Mj6ezUbjRHE_000133,2188,3,692,6FUmapkqPn0_000080,cat caterwauling,3.183920125593431e-05,False,False
10k,vggss,Mj6ezUbjRHE_000133,2188,4,4098,jWlZ5adnMNw_000013,airplane flyby,3.416023901081644e-05,False,False
10k,vggss,MmMtqNIzmjg_000075,2189,1,385,2p37j052q3o_000004,alarm clock ringing,7.139905392250512e-06,False,False
10k,vggss,MmMtqNIzmjg_000075,2189,2,4548,pcbfKzW8zFI_000016,cow lowing,1.0147676221095026e-05,False,False
10k,vggss,MmMtqNIzmjg_000075,2189,3,2213,N0d1cK2k1Eg_000000,cattle mooing,1.177496505988529e-05,False,False
10k,vggss,MmMtqNIzmjg_000075,2189,4,5071,yIx3ml9_nsQ_000060,people sneezing,1.4760308658878785e-05,False,False
10k,vggss,Mn8WGSW8jHY_000065,2190,1,2000,KcWPqFhrna0_000030,baby laughter,5.000850705982884e-06,False,False
10k,vggss,Mn8WGSW8jHY_000065,2190,2,2057,LBxiUTpsRxQ_000020,canary calling,5.004300419386709e-06,False,True
10k,vggss,Mn8WGSW8jHY_000065,2190,3,2520,Qs7BbDiOqZ0_000006,"donkey, ass braying",7.309640750463586e-06,False,False
10k,vggss,Mn8WGSW8jHY_000065,2190,4,3462,bFTkrENAIzk_000237,popping popcorn,1.5845964298932813e-05,False,False
10k,vggss,MnGVz1Xu4L4_000046,2191,1,224,18r-Vtspi8g_000030,splashing water,5.828570465382654e-06,False,False
10k,vggss,MnGVz1Xu4L4_000046,2191,2,4924,v_oFiTzjGN8_000010,skidding,6.0103707255620975e-06,False,False
10k,vggss,MnGVz1Xu4L4_000046,2191,3,2897,VcLXzvRjTXg_000017,"alligators, crocodiles hissing",6.461964403570164e-06,False,False
10k,vggss,MnGVz1Xu4L4_000046,2191,4,1191,BVMzjiOUpZo_000031,penguins braying,8.452167094219476e-06,False,False
10k,vggss,MnGVz1Xu4L4_000075,2192,1,2340,OWJ_fMJFjWQ_000358,car engine idling,3.7980221350153442e-06,False,False
10k,vggss,MnGVz1Xu4L4_000075,2192,2,2268,NdYDEnBhiSE_000018,coyote howling,5.359022907214239e-06,False,True
10k,vggss,MnGVz1Xu4L4_000075,2192,3,1419,DmTSz-8AGRg_000003,pheasant crowing,7.261899554578122e-06,False,False
10k,vggss,MnGVz1Xu4L4_000075,2192,4,2286,Nsjm00Bwebo_000140,bird squawking,7.542900220869342e-06,False,False
10k,vggss,MnH4tzgKXVc_000030,2193,1,1436,DyC9UIPr8tY_000034,snake hissing,4.365138920547906e-06,False,False
10k,vggss,MnH4tzgKXVc_000030,2193,2,3929,gwi6bU0Rbbc_000000,skateboarding,6.341238531604176e-06,False,False
10k,vggss,MnH4tzgKXVc_000030,2193,3,4418,nmRMfbrXwt0_000001,"electric shaver, electric razor shaving",7.405105861835182e-06,False,False
10k,vggss,MnH4tzgKXVc_000030,2193,4,1077,AS_f4Rn-hAc_000007,magpie calling,8.080924999376293e-06,False,True
10k,vggss,MoWyfzqzZrk_000019,2194,1,557,4k74Cvw2rLU_000160,bird squawking,8.027226613194216e-06,False,False
10k,vggss,MoWyfzqzZrk_000019,2194,2,4457,oEFUBoCTThI_000002,bull bellowing,8.908608833735343e-06,False,False
10k,vggss,MoWyfzqzZrk_000019,2194,3,4135,k3AYfr6PIgs_000019,dog bow-wow,9.131120350502897e-06,False,False
10k,vggss,MoWyfzqzZrk_000019,2194,4,1723,HSPBrLMYWQA_000030,cat meowing,1.4308632671600208e-05,False,False
10k,vggss,MoYPhggPrPg_000074,2195,1,1006,9t0s8TUHMiM_000020,snake hissing,4.212329713482177e-06,True,False
10k,vggss,MoYPhggPrPg_000074,2195,2,1917,J_ZRXchuwNA_000030,horse clip-clop,5.969950052531203e-06,False,False
10k,vggss,MoYPhggPrPg_000074,2195,3,3447,b0KSxH37gVE_000100,dog bow-wow,7.476553946617059e-06,False,False
10k,vggss,MoYPhggPrPg_000074,2195,4,4185,kl2E2erlkRg_000050,playing flute,8.869687917467672e-06,False,False
10k,vggss,MpWGx5odhh8_000160,2196,1,3362,a6RbnrOOc-M_000090,goat bleating,1.981340210477356e-05,False,False
10k,vggss,MpWGx5odhh8_000160,2196,2,1655,Gr-aT8sYNN8_000030,vacuum cleaner cleaning floors,2.2414778868551366e-05,False,False
10k,vggss,MpWGx5odhh8_000160,2196,3,1183,BR_GZnsBJT4_000045,bull bellowing,2.7025662348023616e-05,False,False
10k,vggss,MpWGx5odhh8_000160,2196,4,3994,hnpnc72pQOQ_000677,police car (siren),2.975142160721589e-05,False,False
10k,vggss,MqJra27MtFc_000000,2197,1,1187,BT2JPFpMrzM_000018,lions growling,1.1744476068997756e-05,False,False
10k,vggss,MqJra27MtFc_000000,2197,2,1103,AhlnqK6ONro_000030,playing didgeridoo,2.1194735381868668e-05,False,False
10k,vggss,MqJra27MtFc_000000,2197,3,4322,mWaz8lJKZe8_000140,playing trumpet,2.3297290681512095e-05,False,False
10k,vggss,MqJra27MtFc_000000,2197,4,735,6iZZQvXNBnI_000009,lions growling,2.49942640948575e-05,False,False
10k,vggss,Mqlg9NYMidw_000011,2198,1,5150,ztfegVzqeCI_000030,playing theremin,3.808306928476668e-06,False,False
10k,vggss,Mqlg9NYMidw_000011,2198,2,4947,vuGwgfWdi5Q_000000,gibbon howling,1.337584853899898e-05,False,False
10k,vggss,Mqlg9NYMidw_000011,2198,3,3870,gItGfthUf8E_000203,playing bass drum,1.4494857168756425e-05,False,False
10k,vggss,Mqlg9NYMidw_000011,2198,4,986,9eUl4gF0ED4_000002,"male speech, man speaking",1.716504448268097e-05,False,False
10k,vggss,Mr--N4d6lIM_000323,2199,1,3438,asrePkOXpU0_000049,sea lion barking,6.1224077398946974e-06,False,False
10k,vggss,Mr--N4d6lIM_000323,2199,2,543,4_cfXx3iLes_000030,fire truck siren,6.2978642745292746e-06,False,False
10k,vggss,Mr--N4d6lIM_000323,2199,3,4652,qxnBcZ0CETg_000171,airplane,9.459916327614337e-06,False,False
10k,vggss,Mr--N4d6lIM_000323,2199,4,3969,hTxXqAik2UU_000058,coyote howling,1.0030246812675614e-05,False,False
10k,vggss,Mr87MY9Vdiw_000002,2200,1,3152,YbZXTk6NgTo_000030,"rowboat, canoe, kayak rowing",5.432976649899501e-06,False,True
10k,vggss,Mr87MY9Vdiw_000002,2200,2,3187,ZECeW7EAQtM_000010,driving buses,8.14792019809829e-06,False,False
10k,vggss,Mr87MY9Vdiw_000002,2200,3,265,1_yyvTRVoZQ_000209,"alligators, crocodiles hissing",8.28010706754867e-06,False,False
10k,vggss,Mr87MY9Vdiw_000002,2200,4,4226,lA3KGYqG5rQ_000458,bull bellowing,8.444394552498125e-06,False,False
10k,vggss,MrHp70quN94_000030,2201,1,4370,n4-THBrsn4o_000123,coyote howling,7.419529538310599e-06,False,False
10k,vggss,MrHp70quN94_000030,2201,2,5119,zLjGbjdmoOo_000074,missile launch,7.81752896727994e-06,False,True
10k,vggss,MrHp70quN94_000030,2201,3,3320,_eLVrgvrVBQ_000020,vacuum cleaner cleaning floors,9.621159733796958e-06,False,False
10k,vggss,MrHp70quN94_000030,2201,4,2701,TAHDbSl7F_4_000290,cattle mooing,9.761398359842133e-06,False,False
10k,vggss,Ms-M0gM_Sy8_000030,2202,1,3139,YTFJUFWcRns_000030,skidding,3.3396800063201226e-06,False,False
10k,vggss,Ms-M0gM_Sy8_000030,2202,2,4344,mjhlzNVpnXs_000026,air horn,3.513467845550622e-06,False,False
10k,vggss,Ms-M0gM_Sy8_000030,2202,3,4613,qViEyqjnY3M_000159,police car (siren),3.5550485790736275e-06,False,True
10k,vggss,Ms-M0gM_Sy8_000030,2202,4,1686,HAkUrI9yU8U_000062,airplane flyby,4.7421667659364175e-06,False,False
10k,vggss,Mt4F5APXeqI_000838,2203,1,4437,o-xlfN7kkOA_000030,playing ukulele,9.807658898353111e-06,False,False
10k,vggss,Mt4F5APXeqI_000838,2203,2,1647,GmIZBYNqyT0_000010,eagle screaming,1.0635676517267711e-05,False,False
10k,vggss,Mt4F5APXeqI_000838,2203,3,1581,FwVYUHKoLtQ_000034,"playing violin, fiddle",1.1230818927288055e-05,False,False
10k,vggss,Mt4F5APXeqI_000838,2203,4,281,1kiR-BU9Fik_000071,lip smacking,1.1330294000799768e-05,True,False
10k,vggss,MueF0HZVVcg_000011,2204,1,3511,bpxK2ub-qCs_000030,"motorboat, speedboat acceleration",5.427471023722319e-06,False,True
10k,vggss,MueF0HZVVcg_000011,2204,2,2083,LXZNhyX5SkE_000206,train wheels squealing,7.526320587203372e-06,False,False
10k,vggss,MueF0HZVVcg_000011,2204,3,123,0CEsVHHkwww_000030,driving snowmobile,8.709453140909318e-06,False,False
10k,vggss,MueF0HZVVcg_000011,2204,4,4240,lLdaRlWf2GU_000040,turkey gobbling,8.96458459465066e-06,False,False
10k,vggss,Mw9Kg1um1pk_000050,2205,1,2382,PAou66vfEPo_000371,playing guiro,6.609379852307029e-06,False,False
10k,vggss,Mw9Kg1um1pk_000050,2205,2,1774,I-DxUDHO_5Q_000275,people battle cry,1.293457989959279e-05,False,False
10k,vggss,Mw9Kg1um1pk_000050,2205,3,4491,opSdcEJ1UF0_000371,people battle cry,1.8188165995525196e-05,False,False
10k,vggss,Mw9Kg1um1pk_000050,2205,4,3764,f9gjQDw0I5Q_000419,playing castanets,1.9122064259136096e-05,False,False
10k,vggss,MxSoqiN92v0_000134,2206,1,3395,aPGfndmW1zM_000263,playing table tennis,3.9000929064059164e-06,False,False
10k,vggss,MxSoqiN92v0_000134,2206,2,3360,a5vTn5286-A_000080,skidding,4.221553808747558e-06,False,False
10k,vggss,MxSoqiN92v0_000134,2206,3,4833,tptTsP3_G3w_000834,"ice cream truck, ice cream van",5.509080438059755e-06,False,False
10k,vggss,MxSoqiN92v0_000134,2206,4,118,06si40RVDco_000030,driving motorcycle,5.553134087676881e-06,False,False
10k,vggss,My0YmR6tYAk_000060,2207,1,3642,dWM_a65_MrQ_000054,playing table tennis,1.2800465810869355e-05,False,False
10k,vggss,My0YmR6tYAk_000060,2207,2,314,26dqZUTv5os_000175,forging swords,1.432089902664302e-05,False,False
10k,vggss,My0YmR6tYAk_000060,2207,3,3913,gkaTHw410NA_000011,playing cornet,1.4695980098622385e-05,False,False
10k,vggss,My0YmR6tYAk_000060,2207,4,3276,_AopX_dxdZ0_000010,church bell ringing,1.5765144780743867e-05,False,True
10k,vggss,MyUItl-2v0U_000050,2208,1,291,1sukRxLM77w_000021,hedge trimmer running,4.754362635139842e-06,False,False
10k,vggss,MyUItl-2v0U_000050,2208,2,3074,XjkUtn062ho_000000,"cattle, bovinae cowbell",7.734196515229996e-06,False,False
10k,vggss,MyUItl-2v0U_000050,2208,3,3741,ereEhTuBlwA_000000,chainsawing trees,8.565158168494236e-06,False,False
10k,vggss,MyUItl-2v0U_000050,2208,4,3929,gwi6bU0Rbbc_000000,skateboarding,1.1973891560046468e-05,False,True
10k,vggss,MyjxrBI9k4o_000080,2209,1,4292,mA1d-1wXTgU_000056,playing trombone,1.898674963740632e-05,False,False
10k,vggss,MyjxrBI9k4o_000080,2209,2,3330,_peXjzFQ2_c_000030,playing trumpet,2.0347593817859888e-05,False,False
10k,vggss,MyjxrBI9k4o_000080,2209,3,1040,ABH4iCT5Iik_000030,singing choir,2.423610567348078e-05,False,False
10k,vggss,MyjxrBI9k4o_000080,2209,4,2871,VIQqrHGMJRQ_000173,playing bassoon,2.453002343827393e-05,False,False
10k,vggss,N-kdCENmuAs_000039,2210,1,2691,T-3hHhrPBeg_000087,chimpanzee pant-hooting,2.2686102965963073e-05,False,False
10k,vggss,N-kdCENmuAs_000039,2210,2,1072,ANxHyEeVnV8_000026,barn swallow calling,2.3998491087695584e-05,False,False
10k,vggss,N-kdCENmuAs_000039,2210,3,3672,dxVMVOPXRUQ_000069,playing oboe,2.4035123715293594e-05,False,False
10k,vggss,N-kdCENmuAs_000039,2210,4,4893,uz-_ROIn0bM_000035,blowtorch igniting,2.6425816031405702e-05,False,False
10k,vggss,N00JbKpZKKw_000446,2211,1,3882,gQKWGk5HBcs_000220,child singing,1.1788270057877526e-05,False,False
10k,vggss,N00JbKpZKKw_000446,2211,2,4781,t4h65x4f46I_000049,playing bongo,1.7334226868115366e-05,False,False
10k,vggss,N00JbKpZKKw_000446,2211,3,1754,HkQHdrxx_v0_000010,people sobbing,2.616780693642795e-05,False,False
10k,vggss,N00JbKpZKKw_000446,2211,4,3740,eq2XqmviZD4_000085,playing trumpet,3.100518006249331e-05,False,False
10k,vggss,N0c6P3Po5J0_000118,2212,1,1659,GtJiY4ezw_E_000010,"engine accelerating, revving, vroom",7.104982159944484e-06,False,False
10k,vggss,N0c6P3Po5J0_000118,2212,2,613,5JHMkSN2rdc_000089,black capped chickadee calling,9.722944014356472e-06,False,False
10k,vggss,N0c6P3Po5J0_000118,2212,3,4536,pVf84f6xrBw_000070,"playing steel guitar, slide guitar",1.0403714441054035e-05,False,True
10k,vggss,N0c6P3Po5J0_000118,2212,4,4002,hyNm8rXY2-g_000104,"alligators, crocodiles hissing",1.0670932169887237e-05,False,False
10k,vggss,N0d1cK2k1Eg_000000,2213,1,1205,BeHNQZRpizU_000098,missile launch,7.394918611680623e-06,False,True
10k,vggss,N0d1cK2k1Eg_000000,2213,2,4701,rdVo1ikBoJA_000000,people sobbing,7.595089300593827e-06,False,False
10k,vggss,N0d1cK2k1Eg_000000,2213,3,4690,rRzWGIhwWAI_000030,playing flute,7.978221219673287e-06,False,False
10k,vggss,N0d1cK2k1Eg_000000,2213,4,1933,Jp3ggRQzpHM_000072,train whistling,7.995105079317e-06,False,False
10k,vggss,N0jVgldCwAk_000000,2214,1,1513,Evh-bm79BgQ_000275,people eating noodle,7.638876013515983e-06,False,False
10k,vggss,N0jVgldCwAk_000000,2214,2,238,1Isq_KJHriU_000016,dog baying,8.18381886347197e-06,False,False
10k,vggss,N0jVgldCwAk_000000,2214,3,3359,a59ivTlYoNk_000310,people screaming,8.96444089448778e-06,False,False
10k,vggss,N0jVgldCwAk_000000,2214,4,855,89536Yebjvc_000110,chinchilla barking,1.0187549378315452e-05,False,True
10k,vggss,N1c73HkaxvY_000000,2215,1,1391,DYTLct-5tVs_000000,people coughing,2.1426589228212833e-05,False,False
10k,vggss,N1c73HkaxvY_000000,2215,2,1798,IHSblFkJ6-Y_000029,cheetah chirrup,2.394910916336812e-05,False,False
10k,vggss,N1c73HkaxvY_000000,2215,3,1008,9u9Zgbbngkg_000030,"bird chirping, tweeting",2.4174929421860725e-05,False,False
10k,vggss,N1c73HkaxvY_000000,2215,4,3589,cpxofMBzU8g_000181,canary calling,2.4897395633161068e-05,False,False
10k,vggss,N1dCXhy56po_000009,2216,1,1751,Hjx-S-6U9k0_000050,elephant trumpeting,3.805306050708168e-06,False,False
10k,vggss,N1dCXhy56po_000009,2216,2,2944,WF7ugi9ipYw_000120,"subway, metro, underground",4.053666543768486e-06,False,True
10k,vggss,N1dCXhy56po_000009,2216,3,3336,_sQ3jyZ2MnI_000000,car engine starting,4.3183508751099e-06,False,False
10k,vggss,N1dCXhy56po_000009,2216,4,1718,HQ8eR2lvjSE_000030,driving motorcycle,4.49132630819804e-06,False,False
10k,vggss,N2CdQ4bWCkE_000022,2217,1,937,98T0aXt-aq0_000190,elephant trumpeting,3.0266815883805975e-05,False,False
10k,vggss,N2CdQ4bWCkE_000022,2217,2,3515,brpJxppIbDI_000140,chicken crowing,3.376026506884955e-05,False,False
10k,vggss,N2CdQ4bWCkE_000022,2217,3,1171,BIFzpJ9D6-w_000063,people eating crisps,3.719360756804235e-05,False,False
10k,vggss,N2CdQ4bWCkE_000022,2217,4,2153,MMCrV1ia670_000030,mouse squeaking,4.229424666846171e-05,False,True
10k,vggss,N3B-vKpsKoE_000125,2218,1,4684,rOolowH8rI4_000023,chimpanzee pant-hooting,5.039454663346987e-06,False,False
10k,vggss,N3B-vKpsKoE_000125,2218,2,2425,PdLEZFUyy84_000095,penguins braying,7.566181920992676e-06,False,False
10k,vggss,N3B-vKpsKoE_000125,2218,3,3433,apZT-WEJ--A_000175,people slurping,8.805131074041128e-06,False,False
10k,vggss,N3B-vKpsKoE_000125,2218,4,1124,At3hmrH23NI_000400,people sobbing,9.958455848391168e-06,False,False
10k,vggss,N4JQ0uzRjpA_000274,2219,1,4524,pL4zRe6Purs_000070,playing flute,5.8974569583369885e-06,False,False
10k,vggss,N4JQ0uzRjpA_000274,2219,2,3990,hkWcUtga1lw_000400,playing piano,6.5091048782051075e-06,False,False
10k,vggss,N4JQ0uzRjpA_000274,2219,3,2049,L6V8S8U9iLs_000312,playing congas,6.874337032058975e-06,False,False
10k,vggss,N4JQ0uzRjpA_000274,2219,4,1516,EzCuOP46kpM_000210,playing harp,7.53189578972524e-06,False,False
10k,vggss,N4SfahxM8Z4_000004,2220,1,3798,fakJJOOLBhw_000140,elk bugling,1.802797669370193e-06,False,False
10k,vggss,N4SfahxM8Z4_000004,2220,2,1853,ImTFnUGgOZo_000091,elephant trumpeting,3.421535893721739e-06,False,False
10k,vggss,N4SfahxM8Z4_000004,2220,3,5102,z4HX8-du2nQ_000070,helicopter,5.16498994329595e-06,False,False
10k,vggss,N4SfahxM8Z4_000004,2220,4,3796,f_cBi2vT3Qw_000002,"alligators, crocodiles hissing",5.49267770111328e-06,False,False
10k,vggss,N4yxwdPnRQk_000028,2221,1,2792,UGlqxl1oiJk_000130,people whistling,3.796134114963934e-05,False,False
10k,vggss,N4yxwdPnRQk_000028,2221,2,3950,hCX2DpwEBQY_000030,fireworks banging,4.891292701358907e-05,False,False
10k,vggss,N4yxwdPnRQk_000028,2221,3,4849,u2Nl7-qnStw_000026,cow lowing,4.901173815596849e-05,False,False
10k,vggss,N4yxwdPnRQk_000028,2221,4,1218,BjiPjoHIpM0_000005,playing drum kit,5.012032124795951e-05,False,False
