scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels
144k,vggss,1781,I1fcUe9MoMw_000120,playing ukulele,1.6789241271908395e-05,7.513392483815551e-05,3.553671558620408e-05,1.536829768156167e-05,7.958464266266674e-05,4.4592372432816774e-05,3.0516217520926148e-05,4.2531501094345e-05,2.4542394385207444e-05,1.536829768156167e-05,5.597457857220434e-06,5.0591530452948064e-05,2.016841790464241e-05,0.03125,0.0,True,0.32664865255355835,"[4339, 4665, 2342, 128]","[""mg2EyWA0Jxc_000030"", ""r93h4dD3XRU_000020"", ""OZ9ti0RBfr8_000029"", ""0F04c_rY4aw_000000""]","[""playing drum kit"", ""civil defense siren"", ""playing tambourine"", ""dog howling""]"
144k,vggss,1782,I1xnDP0v7Bs_000167,parrot talking,1.05430763142067e-05,7.150197052396834e-05,4.3394120439188555e-05,1.8217175238532946e-05,5.9198140661465004e-05,2.4461482098558918e-05,2.6965068173012696e-05,4.0897535654949024e-05,2.3826589313102886e-05,1.8217175238532946e-05,3.3326302855130052e-06,4.767538121086545e-05,2.517694520065561e-05,0.0,0.0,False,0.33322983980178833,"[3002, 2260, 1762, 3739]","[""WokAaq70lRM_000378"", ""N_bWjtccFg0_000020"", ""HqF7uiKEjUA_000050"", ""ep5lN_jtf8o_000062""]","[""cheetah chirrup"", ""dog growling"", ""cap gun shooting"", ""hedge trimmer running""]"
144k,vggss,1783,I2S72eajLzw_000030,playing hammond organ,9.982012670661788e-06,0.00010074540477944538,4.7877336328383535e-05,6.799148650316056e-06,7.342801836784929e-05,4.282539521227591e-05,2.4693454179214314e-05,3.6193458072375506e-05,1.8589693354442716e-05,6.799148650316056e-06,7.1362419475917704e-06,8.215571142500266e-05,4.107818676857278e-05,0.03125,0.0,True,0.18452149629592896,"[3740, 2913, 4536, 1876]","[""eq2XqmviZD4_000085"", ""VkcsBNzy1UA_000091"", ""pVf84f6xrBw_000070"", ""J5q9wLnXFh8_000206""]","[""playing trumpet"", ""yodelling"", ""playing steel guitar, slide guitar"", ""playing bongo""]"
144k,vggss,1784,I3OYmetiXqA_000597,people slurping,5.991690341033973e-05,5.407908611232415e-05,3.629132334026508e-05,2.4487473638146184e-05,7.065798854455352e-05,3.1481689802603796e-05,3.447429844527505e-05,4.859722685068846e-05,3.1513976864516735e-05,2.4487473638146184e-05,4.080308826814871e-06,2.2565109247807413e-05,1.1803849702118896e-05,0.40625,0.75,False,0.5827386975288391,"[4434, 193, 3375, 2835]","[""ny4wkNf3P40_000001"", ""0sT6vnChbrc_000000"", ""aESAKt3teu0_000030"", ""Uq-owMVP9qI_000030""]","[""fox barking"", ""cat growling"", ""cat caterwauling"", ""people whispering""]"
144k,vggss,1785,I5f96kvSXzU_000004,air horn,2.1772924810647964e-05,4.6599292545579374e-05,3.2234707759926096e-05,1.751954732753802e-05,4.163804987911135e-05,1.6666304873069748e-05,2.2585718397749588e-05,3.056935020140372e-05,1.9354962205397896e-05,1.751954732753802e-05,1.991198359974078e-06,2.7244330340181477e-05,1.4715160432388075e-05,0.09375,0.0,True,0.4153488278388977,"[811, 4981, 3743, 2190]","[""7VMWi8xm0NM_000020"", ""wjmMSonpdT0_000030"", ""eskqejEOXyU_000102"", ""Mn8WGSW8jHY_000065""]","[""gibbon howling"", ""helicopter"", ""train wheels squealing"", ""eletric blender running""]"
144k,vggss,1786,I7OqRsLtmh0_000310,church bell ringing,3.863546589855105e-05,0.00014157341502141207,9.853012306848541e-05,9.179449079965707e-06,7.684488809900358e-05,4.3566295062191784e-05,1.9756726032937877e-05,4.646349043468945e-05,1.4350525816553272e-05,9.179449079965707e-06,4.277821062714793e-06,0.0001272228837478906,8.9350673079025e-05,0.21875,0.0,True,0.10136455297470093,"[705, 579, 3869, 3217]","[""6ODACANcE7Q_000221"", ""4z8HTrCvEsc_000097"", ""gGmvLozUXgE_000024"", ""Za8bwlW9dNE_000089""]","[""snake rattling"", ""tap dancing"", ""ice cream truck, ice cream van"", ""bull bellowing""]"
144k,vggss,1787,IBGfcPIw-KY_000000,dog howling,1.0374344128649682e-05,1.2225069440319203e-05,1.0614180609991308e-05,5.829103429277893e-06,1.958358370757196e-05,1.0089705028804019e-05,1.0323553397029173e-05,1.365149819321232e-05,8.627859642729163e-06,5.829103429277893e-06,1.834695922298124e-06,3.5972097975900397e-06,4.785077180713415e-06,0.125,0.0,True,0.705751359462738,"[204, 3989, 4429, 657]","[""10YXuv9Go0E_000140"", ""hkAmMR-HE2Y_000074"", ""nqsycWEgIio_000209"", ""5qWSbdY3IvQ_000005""]","[""skateboarding"", ""penguins braying"", ""parrot talking"", ""baltimore oriole calling""]"
144k,vggss,1788,IBnelTCAXKg_000270,people crowd,9.48582874116255e-06,2.1425901650218293e-05,9.514779776509386e-06,5.417381998995552e-06,1.8102095054928213e-05,7.907887265901081e-06,9.35689877223922e-06,1.0094839126395527e-05,8.097484169411473e-06,5.417381998995552e-06,1.5927598724374548e-06,1.332841748080682e-05,4.097397777513834e-06,0.125,0.0,True,0.3779296875,"[15, 2177, 1953, 254]","[""-86gl1hp1Aw_000105"", ""M_3Mk2nMydQ_000030"", ""K2ObTK7rK58_000020"", ""1U8Y6VifI-M_000050""]","[""parrot talking"", ""vacuum cleaner cleaning floors"", ""child speech, kid speaking"", ""people sneezing""]"
144k,vggss,1789,IBq1BKfKfIk_000256,snake hissing,2.0331694031483494e-05,5.245434294920415e-05,2.4293845854117535e-05,1.708126364974305e-05,4.5875945943407714e-05,2.260282235511113e-05,2.0092296836082824e-05,2.7720476282411255e-05,1.856565722846426e-05,1.708126364974305e-05,1.1227675713598728e-06,3.3888685720739886e-05,7.212582204374485e-06,0.125,0.0,True,0.35393938422203064,"[621, 2612, 1583, 824]","[""5NyjOIjRKKM_000018"", ""RwBKGPEg6uA_000440"", ""Fz-dxPOWP58_000038"", ""7mtYFBOmeNs_000030""]","[""dog bow-wow"", ""railroad car, train wagon"", ""baby crying"", ""people whispering""]"
144k,vggss,1790,IC9hh-3zlQY_000792,wind chime,1.608549246157054e-05,2.4426715754088946e-05,1.3840931387676392e-05,1.0920845852524508e-05,2.2944142983760685e-05,8.707594133738894e-06,1.3461274647852406e-05,1.65285418916028e-05,1.2410308045218699e-05,1.0920845852524508e-05,9.571919008521945e-07,1.2016407708870247e-05,2.920085535151884e-06,0.25,0.25,False,0.5080628991127014,"[2743, 3335, 3712, 978]","[""Ti0Ck0xTdw4_000030"", ""_rgOfS3NOSY_000108"", ""eaLhdHS_3uU_000130"", ""9ZBaKqh-Bmk_000131""]","[""typing on computer keyboard"", ""playing djembe"", ""driving motorcycle"", ""alligators, crocodiles hissing""]"
144k,vggss,1791,IClqeKMGVdQ_000058,slot machine,3.737491351785138e-05,5.462881381390616e-05,1.825845720304642e-05,1.1070505024690647e-05,4.6905875933589414e-05,2.148190287698526e-05,2.1489411665243097e-05,2.8649737942032516e-05,1.798419361875858e-05,1.1070505024690647e-05,4.182504653726937e-06,3.664461837615818e-05,7.187952178355772e-06,0.34375,0.25,False,0.32920709252357483,"[3280, 4175, 4846, 2131]","[""_DGLk4D-leg_000018"", ""kXAfPnwvchE_000111"", ""u0aPBeSCVvI_000000"", ""M9r2bFnSN1w_000433""]","[""playing bongo"", ""playing djembe"", ""magpie calling"", ""forging swords""]"
144k,vggss,1792,ID9p52w2ah4_000079,playing erhu,1.359558245894732e-05,5.72783246752806e-05,3.280223972979002e-05,1.8644828742253594e-05,6.658994971076027e-05,2.6077492293552496e-05,3.31830742652528e-05,4.701120633399114e-05,2.6285139028914273e-05,1.8644828742253594e-05,5.070043698651716e-06,3.099318564636633e-05,1.4157410987536423e-05,0.0,0.0,False,0.4589020311832428,"[934, 262, 3679, 4484]","[""97plxBxUju4_000010"", ""1_v-Kro86Io_000010"", ""e4RCfcPk5Ck_000196"", ""oj-Ck2nCkT8_000024""]","[""playing clarinet"", ""playing harpsichord"", ""playing glockenspiel"", ""playing guiro""]"
144k,vggss,1793,IE4pLXxV7MQ_000000,bull bellowing,8.374570461455733e-05,5.022104232921265e-05,3.2811924029374495e-05,2.4587428924860433e-05,5.014695125282742e-05,2.059947291854769e-05,2.7277683329884894e-05,3.4199521905975416e-05,2.5845609343377873e-05,2.4587428924860433e-05,9.112604288930015e-07,2.4375432985834777e-05,8.224495104514062e-06,0.9375,1.0,False,0.5146370530128479,"[255, 3959, 856, 4902]","[""1UXkMZNI5o4_000373"", ""hHbJRPjqgXQ_000090"", ""89PzuqeWWYQ_000024"", ""v6A7Iggebm4_000180""]","[""wood thrush calling"", ""race car, auto racing"", ""people battle cry"", ""female singing""]"
144k,vggss,1794,IE4pLXxV7MQ_000036,bull bellowing,5.62507520953659e-05,3.753854616661556e-05,1.8124974303646013e-05,1.8124974303646013e-05,4.452249049791135e-05,1.8329801605432294e-05,2.244075949420221e-05,2.6018093194579706e-05,2.092205068038311e-05,1.8124974303646013e-05,1.647369799684384e-06,1.6616495486232452e-05,0.0,0.6875,0.75,False,0.5573484301567078,"[4223, 2468, 593, 2561]","[""l7oD9WX-1CU_000010"", ""QEcZFvGVGf0_000111"", ""5AdvAAdZ8Xs_000570"", ""RGWC7icTM_E_000031""]","[""people sobbing"", ""playing theremin"", ""tapping guitar"", ""male singing""]"
144k,vggss,1795,IEjaZmXmm4c_000020,telephone bell ringing,3.057525464100763e-05,4.786374483956024e-05,1.941761001944542e-05,1.1205337614228483e-05,3.71795249520801e-05,1.8924600226455368e-05,1.5685600374126807e-05,2.0422274246811867e-05,1.4150698916637339e-05,1.1205337614228483e-05,1.7498189208708936e-06,3.3713047741912305e-05,8.212272405216936e-06,0.4375,0.25,False,0.29564547538757324,"[4717, 2694, 2293, 3012]","[""rmzYDIM8xsM_000028"", ""T1_nZvxh5kI_000008"", ""NwBREzh6M_I_000050"", ""Wu--g0m8oWA_000011""]","[""woodpecker pecking tree"", ""cattle mooing"", ""opening or closing drawers"", ""driving buses""]"
144k,vggss,1796,IFclJMPODCA_000221,blowtorch igniting,6.962848419789225e-05,9.11793322302401e-05,3.864340396830812e-05,1.3259400475362781e-05,9.610065899323672e-05,4.827912198379636e-05,3.5771605325862765e-05,6.008653144817799e-05,2.8849444788647816e-05,1.3259400475362781e-05,9.04420085134916e-06,6.232988380361348e-05,2.538400440244004e-05,0.34375,0.25,False,0.316403329372406,"[4724, 3042, 2534, 2628]","[""ruK8QzIWrSY_000080"", ""XIW8Ai-YMdA_000210"", ""Qzj4QGWPtFE_000029"", ""SAFlijpaj0Q_000024""]","[""canary calling"", ""people burping"", ""coyote howling"", ""people shuffling""]"
144k,vggss,1797,IGF__xZmktU_000167,parrot talking,3.323917553643696e-05,6.891260272823274e-05,2.8274022042751312e-05,2.184564436902292e-05,5.1569371862569824e-05,2.2239079044084065e-05,2.7023002985515632e-05,3.2885138352867216e-05,2.4241911887656897e-05,2.184564436902292e-05,1.8009328641710454e-06,4.4670690840575844e-05,6.4283776737283915e-06,0.25,0.25,False,0.3517776131629944,"[3557, 622, 650, 4750]","[""cQjxonV53eo_000022"", ""5PhDkTZcLFE_000147"", ""5jrESZzRxq4_000017"", ""sK43mohcBSA_000077""]","[""coyote howling"", ""cuckoo bird calling"", ""child singing"", ""elk bugling""]"
144k,vggss,1798,IHSblFkJ6-Y_000029,cheetah chirrup,1.9042165149585344e-05,1.3068665793980472e-05,1.1225453818042297e-05,9.571388545737136e-06,2.1288240532157943e-05,1.0065094102174044e-05,1.1311111848044675e-05,1.3721355571760796e-05,1.0588727491267491e-05,9.571388545737136e-06,6.265267984417733e-07,2.4799383027129807e-06,1.6540652723051608e-06,0.5,1.0,False,0.8102378249168396,"[343, 2193, 3137, 833]","[""2Pl5B1Tpn1U_000024"", ""MnH4tzgKXVc_000030"", ""YSLun3TqE08_000150"", ""7s6xFTV74tE_000070""]","[""electric grinder grinding"", ""chainsawing trees"", ""playing cello"", ""child speech, kid speaking""]"
144k,vggss,1799,IHg3nrJZQ1I_000100,lawn mowing,9.470713848713785e-05,3.0429797334363684e-05,9.983478776121046e-06,9.983478776121046e-06,5.560680074268021e-05,3.6453609936870635e-05,2.210365164501127e-05,2.6550182155915536e-05,1.7262993424083106e-05,9.983478776121046e-06,4.7771932258910965e-06,1.3166803910280578e-05,0.0,0.78125,1.0,False,0.5673055648803711,"[275, 2513, 546, 454]","[""1gWu-9hPzFs_000022"", ""Qos5iZOP66A_000340"", ""4cgDBRTdmq0_000221"", ""3UCK4XCrvoc_000030""]","[""cheetah chirrup"", ""skidding"", ""air horn"", ""people babbling""]"
144k,vggss,1800,II0KddTM6H0_000105,turkey gobbling,3.180311614414677e-05,5.010195673094131e-05,3.0647428502561525e-05,1.9390618035686202e-05,6.672472227364779e-05,4.3437776184873655e-05,2.558930282248184e-05,3.2510943128727376e-05,2.3286793293664232e-05,1.9390618035686202e-05,2.42053874899284e-06,2.681516343727708e-05,1.1256810466875322e-05,0.25,0.25,False,0.4647881090641022,"[1027, 1681, 791, 4205]","[""A7o-wmriwc8_000007"", ""H6c8ZDrdUaM_000030"", ""7LsJrF1AwZg_000030"", ""kxTwZeZxuvo_000036""]","[""wood thrush calling"", ""fire truck siren"", ""toilet flushing"", ""fly, housefly buzzing""]"
144k,vggss,1801,IID8ylEYH5o_000062,canary calling,1.8725440895650536e-05,3.31806622853037e-05,9.65292474575108e-06,6.168741947476519e-06,2.195708111685235e-05,1.5936739146127366e-05,9.031749868881889e-06,1.0325128641852643e-05,7.4462132033659145e-06,6.168741947476519e-06,1.0777741863421397e-06,2.5734449081937782e-05,3.48418279827456e-06,0.65625,0.5,False,0.22441424429416656,"[2367, 1566, 2767, 3431]","[""OrZNGml0csQ_000022"", ""FndCEC7yK2g_000104"", ""U4LITdDmjvg_000011"", ""an8sNYncBao_000450""]","[""car engine starting"", ""airplane flyby"", ""toilet flushing"", ""people babbling""]"
144k,vggss,1802,IIKc_1iCxMQ_000014,playing bassoon,9.241944098903332e-06,4.609841198544018e-05,2.8189460863359272e-05,8.545520358893555e-06,3.63331419066526e-05,1.9162400349159725e-05,1.0641271728673019e-05,2.2293508664006367e-05,9.49710920394864e-06,8.545520358893555e-06,6.12083681517106e-07,3.6601304600480944e-05,1.9643939594971016e-05,0.03125,0.0,True,0.2060181349515915,"[3348, 4228, 1220, 2132]","[""a0bjjOHwpjg_000012"", ""lAA0QneMahs_000038"", ""Bo3Mvu8I81g_000458"", ""MAqLrKdONiM_000030""]","[""gibbon howling"", ""playing shofar"", ""playing bassoon"", ""playing french horn""]"
144k,vggss,1803,IIdwBaHYhE4_000070,"electric shaver, electric razor shaving",0.00012137083103880286,0.00014407376875169575,0.00012095249257981777,8.698143210494891e-05,0.00017310638213530183,5.462709304993041e-05,0.00011242879554629326,0.00012926076306030154,9.957062138710171e-05,8.698143210494891e-05,1.1426503988332115e-05,4.450314736459404e-05,3.3971060474868864e-05,0.21875,0.25,False,0.6911085844039917,"[3161, 1900, 2633, 4884]","[""Yn2KgQjK5R4_000200"", ""JLtieDCSa6Y_000000"", ""SDtPpEVplNY_000080"", ""uki8gvAywnU_000125""]","[""toilet flushing"", ""people coughing"", ""cow lowing"", ""people humming""]"
144k,vggss,1804,IJ0jeaVklt8_000016,playing snare drum,3.842409569188021e-05,3.805943561019376e-05,2.500959817552939e-05,2.0925073840771802e-05,5.219087688601576e-05,1.9663790226331912e-05,2.842509638867341e-05,3.965980795328505e-05,2.512680657673627e-05,2.0925073840771802e-05,2.7078187940787757e-06,1.2932629033457488e-05,4.084524334757589e-06,0.25,0.5,False,0.6601991653442383,"[5154, 4044, 369, 4329]","[""zxpo56cpUBU_000007"", ""iiAWiz5IGMw_000425"", ""2cEM6Hu90v0_000038"", ""mZ_z2lorJeY_000070""]","[""people booing"", ""sharpen knife"", ""playing erhu"", ""male speech, man speaking""]"
144k,vggss,1805,IJXrQCDz-wc_000233,people eating noodle,9.215223144565243e-06,3.810514317592606e-05,1.1100795745733194e-05,5.070032784715295e-06,3.131617631879635e-05,1.6836571376188658e-05,1.1185978110006545e-05,2.0821826183237135e-05,7.560140147688799e-06,5.070032784715295e-06,2.1974021819914924e-06,3.054500120924786e-05,6.030762961017899e-06,0.09375,0.0,True,0.19840209186077118,"[615, 2837, 2937, 3004]","[""5KdvPp1_JeI_000184"", ""UqtPREndv_0_000000"", ""W7EC4nQ6Qqk_000068"", ""Wqv0fvaXGM4_000052""]","[""black capped chickadee calling"", ""people eating crisps"", ""donkey, ass braying"", ""squishing water""]"
144k,vggss,1806,IKDGba7vsOA_000044,baby laughter,0.00017701686010695994,0.0001300276053370908,7.69910984672606e-05,1.975567101908382e-05,0.00012551777763292193,5.434617924038321e-05,4.282042937120423e-05,0.00010059527994599193,3.405640381970443e-05,1.975567101908382e-05,9.191332537739072e-06,9.597120515536517e-05,5.7235425629187375e-05,0.78125,0.75,False,0.26191672682762146,"[4275, 342, 3669, 1836]","[""lu52106QS6E_000025"", ""2PHV2xNjGVU_000126"", ""dwEU1TXu5bw_000174"", ""IdkAQNGihZU_000151""]","[""playing trumpet"", ""tap dancing"", ""slot machine"", ""civil defense siren""]"
144k,vggss,1807,IL3ThGKdOMk_000221,tractor digging,3.723626650753431e-05,0.00014642659516539425,6.761740223737434e-05,5.7495199143886566e-05,0.0003327775630168617,0.0002235910069430247,0.00010228806786471978,0.0001346711942460388,7.791782263666391e-05,5.7495199143886566e-05,1.6459007383673452e-05,6.850877252873033e-05,1.012220309348777e-05,0.0,0.0,False,0.5321288704872131,"[1533, 499, 953, 3548]","[""FH0MZoQHSro_000030"", ""42vB40Fkdis_000076"", ""9MT7lQN7fN0_000085"", ""cGzNyfp3mW4_000030""]","[""driving motorcycle"", ""airplane flyby"", ""tractor digging"", ""race car, auto racing""]"
144k,vggss,1808,ILKdRNizGCs_000594,people slurping,2.814198705891613e-05,8.223777695093304e-05,4.350614472059533e-05,2.3849745048210025e-05,7.753644604235888e-05,3.5284767363918945e-05,3.562713391147554e-05,4.870738121098839e-05,3.0285751563496888e-05,2.3849745048210025e-05,4.4061494008929e-06,5.195202538743615e-05,1.9656399672385305e-05,0.03125,0.0,True,0.36827054619789124,"[4549, 4276, 790, 2031]","[""pf00DOALuZ0_000275"", ""luSAuu-BoPs_000232"", ""7LWqCLxcNXc_000019"", ""KwoVfQeJmiE_000073""]","[""people eating crisps"", ""squishing water"", ""engine accelerating, revving, vroom"", ""sharpen knife""]"
144k,vggss,1809,ILv7AQF-ltI_000030,"bird chirping, tweeting",1.3837354345014319e-05,4.155340138822794e-05,6.270305675570853e-06,4.806826382264262e-06,3.749689494725317e-05,2.90032821794739e-05,8.046368748182431e-06,1.632160638109781e-05,6.384458174579777e-06,4.806826382264262e-06,1.1343853429934825e-06,3.5168945032637566e-05,1.463479293306591e-06,0.1875,0.25,False,0.15364466607570648,"[748, 5073, 1166, 2826]","[""6s2pBWctGDM_000006"", ""yKKMhxuHcJ4_000041"", ""BFEeNJkKx6g_000030"", ""UkKDHtVKDrc_000473""]","[""snake rattling"", ""telephone bell ringing"", ""dog howling"", ""driving snowmobile""]"
144k,vggss,1810,IMKIBJD-JSM_000013,disc scratching,2.7450376364868134e-05,6.412286165868863e-05,1.698062442301307e-05,1.2572633750096429e-05,8.302228525280952e-05,4.407035157782957e-05,2.1496649424079806e-05,4.211234045214951e-05,1.6350739315385e-05,1.2572633750096429e-05,3.102285745626432e-06,4.7772122343303636e-05,4.40799067291664e-06,0.15625,0.25,False,0.2549907863140106,"[3192, 2219, 1642, 5009]","[""ZGubbE6cRL0_000040"", ""N4JQ0uzRjpA_000274"", ""GjoBV2mf8jo_000131"", ""xJq5BhrKS4A_000007""]","[""people burping"", ""playing erhu"", ""playing castanets"", ""fireworks banging""]"
144k,vggss,1811,IMOQv1QHxSQ_000041,chipmunk chirping,3.017434210050851e-05,4.37311791756656e-05,2.1449044652399607e-05,2.0478277292568237e-05,4.83866679132916e-05,1.836293267842848e-05,2.7877316824742593e-05,3.3259908377658576e-05,2.398593642283231e-05,2.0478277292568237e-05,3.085292519244831e-06,1.9745242752833292e-05,9.707673598313704e-07,0.15625,0.25,False,0.5484859347343445,"[665, 2854, 4968, 1403]","[""5z1rE_l-0Ow_000000"", ""V1M3HiUz0ZQ_000070"", ""wTduj6YOVuU_000010"", ""DcU6AzN7imA_000210""]","[""engine accelerating, revving, vroom"", ""skateboarding"", ""baby laughter"", ""reversing beeps""]"
144k,vggss,1812,IMQtdwaG8I8_000101,forging swords,4.2051928176078945e-05,3.8889640563866124e-05,1.4401116459339391e-05,9.573025636200327e-06,3.6481003917288035e-05,2.740143463597633e-05,1.1457746040832717e-05,1.5563426131848246e-05,1.0569994628895074e-05,9.573025636200327e-06,6.594238470825076e-07,2.831964593497105e-05,4.828090823139064e-06,0.71875,0.5,False,0.2717946171760559,"[1360, 5025, 2794, 2074]","[""DFf71XYDX3g_000016"", ""x_CFMV_BSPE_000212"", ""UIM4OykJJrc_000046"", ""LN92tji7ADA_000002""]","[""chipmunk chirping"", ""race car, auto racing"", ""dog growling"", ""opening or closing car electric windows""]"
144k,vggss,1813,IMjpwQHZaWo_000033,bathroom ventilation fan running,3.1361803848994896e-05,7.989197911228985e-05,3.2740634196670726e-05,1.8665712559595704e-05,9.977798617910594e-05,5.5999436881393194e-05,4.2766369006130844e-05,5.1368951972108334e-05,3.3728698326740414e-05,1.8665712559595704e-05,9.467998097534291e-06,4.616328078554943e-05,1.4074921637075022e-05,0.03125,0.0,True,0.4221787750720978,"[3124, 1181, 1271, 1221]","[""YIN5D9ffrtE_000031"", ""BR3U7WaCP-4_000005"", ""CQ8oRAR8mVo_000014"", ""BoFlhQi81aQ_000089""]","[""coyote howling"", ""people nose blowing"", ""warbler chirping"", ""dog growling""]"
144k,vggss,1814,INCP-fQ1HDQ_000007,children shouting,7.287068001460284e-05,6.433674570871517e-05,3.585498780012131e-05,3.585498780012131e-05,9.03550535440445e-05,4.4768421503249556e-05,3.9548525819554925e-05,5.8366364100947976e-05,3.7681416870327666e-05,3.585498780012131e-05,1.4257459497457603e-06,2.6655328838387504e-05,0.0,0.46875,0.75,False,0.585690438747406,"[1270, 4834, 2103, 742]","[""CPvs0cy_RR4_000034"", ""tq3Hlgw2ZB0_000180"", ""Lk19eZ_2ZOE_000030"", ""6m3-rzozCRE_000020""]","[""cuckoo bird calling"", ""sharpen knife"", ""people whispering"", ""cat purring""]"
144k,vggss,1815,INdCGM4pQOs_000497,mynah bird singing,9.958253212971613e-05,0.00011195323168067262,9.154740837402642e-05,3.8986658182693645e-05,0.0001024999946821481,3.057614594581537e-05,6.212555308593437e-05,8.217857975978404e-05,4.879551488556899e-05,3.8986658182693645e-05,8.983921361505054e-06,6.315771315712482e-05,5.256075019133277e-05,0.4375,0.25,False,0.43585625290870667,"[4724, 5005, 1766, 3658]","[""ruK8QzIWrSY_000080"", ""xAmYnybedFw_000117"", ""Ht9kn-X06os_000184"", ""dmOYEzKEWew_000085""]","[""canary calling"", ""snake rattling"", ""wind chime"", ""train wheels squealing""]"
144k,vggss,1816,IRYPJTybCu8_000130,warbler chirping,9.766792936716229e-05,7.586454739794135e-05,5.6045180826913565e-05,2.9654447644134052e-05,7.616091170348227e-05,2.9904187613283284e-05,3.89629858545959e-05,5.5381555284839123e-05,3.6021396226715297e-05,2.9654447644134052e-05,3.7672725738957524e-06,3.9843151171226054e-05,2.6390733182779513e-05,0.78125,0.75,False,0.47481197118759155,"[2802, 1991, 1807, 892]","[""UP30sk9je00_000049"", ""KXRngbBe0bg_000080"", ""IL3ThGKdOMk_000221"", ""8_vWCyWokX0_000079""]","[""tractor digging"", ""tapping guitar"", ""tractor digging"", ""driving snowmobile""]"
144k,vggss,1817,IS2lQophwDw_000050,people hiccup,4.01534816774074e-05,2.427362596790772e-05,1.662181421124842e-05,9.452652193431277e-06,2.9080063541186973e-05,1.5557076039840467e-05,1.2015132597298361e-05,1.7288492017542012e-05,1.0737508091551717e-05,9.452652193431277e-06,9.743797590999748e-07,1.3536117876356002e-05,7.169162017817143e-06,0.71875,1.0,False,0.44235286116600037,"[3541, 1391, 1329, 4714]","[""cCVd_I1M_fs_000030"", ""DYTLct-5tVs_000000"", ""D05-MrPXqjw_000030"", ""rkQr7lgIjpY_000179""]","[""people sobbing"", ""people coughing"", ""fire truck siren"", ""alarm clock ringing""]"
144k,vggss,1818,IT7iv85SaUQ_000086,civil defense siren,3.983022543252446e-05,8.213086402975023e-05,4.979929872206412e-05,2.4599081370979548e-05,7.702124275965616e-05,4.0724058635532856e-05,3.700869274325669e-05,4.5451277401298285e-05,3.187867332599126e-05,2.4599081370979548e-05,4.783605163538596e-06,5.025219070375897e-05,2.5200217351084575e-05,0.15625,0.0,True,0.3881448805332184,"[1062, 5026, 4493, 4181]","[""AKxHQn994OI_000140"", ""x_i_FLv7pNA_000021"", ""oqCoWD5LptA_000001"", ""kf0YrFpuNKQ_000030""]","[""skateboarding"", ""cow lowing"", ""bathroom ventilation fan running"", ""machine gun shooting""]"
144k,vggss,1819,ITaflypbuAs_000015,playing shofar,9.897102427203208e-05,7.004381768638268e-05,3.2353767892345786e-05,3.2353767892345786e-05,7.933560846140608e-05,2.983508602483198e-05,4.7706849727546796e-05,6.009965363773517e-05,4.1366249206475914e-05,3.2353767892345786e-05,5.554106792260427e-06,2.8677568479906768e-05,0.0,0.78125,1.0,False,0.590576708316803,"[4804, 2689, 3901, 3257]","[""tXLaQKRWM8I_000000"", ""SyWbd9bOCps_000096"", ""gdR6nuDBghI_000134"", ""_1vudgh5RpE_000059""]","[""dog baying"", ""donkey, ass braying"", ""magpie calling"", ""airplane flyby""]"
144k,vggss,1820,IUItviB2VsQ_000030,singing choir,8.297514432342723e-05,7.992946484591812e-05,5.191431409912184e-05,2.0503921405179426e-05,8.628214709460735e-05,4.1054085158975795e-05,4.4420557969715446e-05,5.432557372841984e-05,3.787310924963094e-05,2.0503921405179426e-05,1.0051758181361947e-05,4.2056355596287176e-05,3.141039269394241e-05,0.53125,0.75,False,0.4738316237926483,"[347, 2684, 3037, 4052]","[""2SchRwpsT7s_000048"", ""SuRVsbK22io_000320"", ""XGCQHUilvfQ_000030"", ""ipKCHDizaQI_000030""]","[""people battle cry"", ""people burping"", ""people whispering"", ""people sneezing""]"
144k,vggss,1821,IU_j5shHQP4_000430,squishing water,0.00011518073733896017,0.00017059397941920906,7.64150609029457e-05,4.3325395381543785e-05,0.00013484928058460355,5.2983450586907566e-05,7.663090218557045e-05,9.319032687926665e-05,6.362631393130869e-05,4.3325395381543785e-05,1.2761750440404285e-05,0.00010696766548790038,3.308966552140191e-05,0.4375,0.25,False,0.37296926975250244,"[700, 1202, 4184, 2443]","[""6HuIs2xW5kI_000104"", ""BbNHWQrTu2o_000030"", ""kiAMVnSBGw0_000030"", ""Pvsrn7bxz9Y_000024""]","[""fox barking"", ""waterfall burbling"", ""male speech, man speaking"", ""chinchilla barking""]"
