scale,dataset,sample_id,sample_index,rank,candidate_index,candidate_id,candidate_label,distance,is_same_label,is_random4
10k,flickr,3230152596,171,4,169,3202731977,_,5.1823872126988135e-06,True,False
10k,flickr,3403348616,172,1,229,6289328021,_,2.9241959964565467e-07,True,False
10k,flickr,3403348616,172,2,120,14678892718,_,3.510962756081426e-07,True,False
10k,flickr,3403348616,172,3,126,15210828119,_,3.6252828294891515e-07,True,False
10k,flickr,3403348616,172,4,73,10859255295,_,3.670581065762235e-07,True,True
10k,flickr,3413119417,173,1,152,2698329253,_,1.6035506860134774e-06,True,False
10k,flickr,3413119417,173,2,159,2895192729,_,1.7117497463914333e-06,True,False
10k,flickr,3413119417,173,3,102,12599965145,_,1.8001297803493799e-06,True,False
10k,flickr,3413119417,173,4,6,10031203703,_,1.8087899888996617e-06,True,False
10k,flickr,3416359816,174,1,158,2858344348,_,1.65318510880752e-06,True,False
10k,flickr,3416359816,174,2,92,12048726756,_,1.6792930637166137e-06,True,False
10k,flickr,3416359816,174,3,16,10109936483,_,1.6869163346200367e-06,True,True
10k,flickr,3416359816,174,4,182,3749326537,_,1.7218198991031386e-06,True,False
10k,flickr,3484198977,175,1,165,3012435981,_,3.212740239177947e-06,True,False
10k,flickr,3484198977,175,2,70,10796050285,_,3.366437340446282e-06,True,False
10k,flickr,3484198977,175,3,147,2499673064,_,3.4177589895989513e-06,True,False
10k,flickr,3484198977,175,4,152,2698329253,_,3.48758135260141e-06,True,False
10k,flickr,3535748358,176,1,24,10165890496,_,1.249891283805482e-06,True,False
10k,flickr,3535748358,176,2,96,12328837165,_,1.254972403330612e-06,True,True
10k,flickr,3535748358,176,3,137,16950760048,_,1.2980053725186735e-06,True,True
10k,flickr,3535748358,176,4,232,6755812421,_,1.3276645631776773e-06,True,False
10k,flickr,3568893693,177,1,24,10165890496,_,1.3101093827572186e-06,True,False
10k,flickr,3568893693,177,2,40,10413912845,_,1.429234430361248e-06,True,False
10k,flickr,3568893693,177,3,165,3012435981,_,1.4886267081237747e-06,True,False
10k,flickr,3568893693,177,4,196,4543136011,_,1.497301809649798e-06,True,False
10k,flickr,3668283413,178,1,66,10751849775,_,6.409946308849612e-06,True,False
10k,flickr,3668283413,178,2,113,14172932360,_,6.418761586246546e-06,True,False
10k,flickr,3668283413,178,3,161,2897653916,_,6.499710707430495e-06,True,False
10k,flickr,3668283413,178,4,130,16012165838,_,6.566194770130096e-06,True,False
10k,flickr,3709678770,179,1,97,12373955905,_,1.2235346957822912e-06,True,False
10k,flickr,3709678770,179,2,54,10549911663,_,1.2391383279464208e-06,True,False
10k,flickr,3709678770,179,3,233,6897499873,_,1.2472922890083282e-06,True,False
10k,flickr,3709678770,179,4,72,10847897294,_,1.2839059309044387e-06,True,False
10k,flickr,3719297546,180,1,7,10035917404,_,3.9606729842489585e-06,True,False
10k,flickr,3719297546,180,2,84,11154049584,_,4.190259460301604e-06,True,False
10k,flickr,3719297546,180,3,174,3416359816,_,4.348850325186504e-06,True,False
10k,flickr,3719297546,180,4,156,2811549163,_,4.620694653567625e-06,True,False
10k,flickr,3727937033,181,1,74,10862172945,_,3.091653525189031e-06,True,False
10k,flickr,3727937033,181,2,90,12015590114,_,3.1898584893497173e-06,True,False
10k,flickr,3727937033,181,3,63,10667001125,_,3.2056734653451713e-06,True,False
10k,flickr,3727937033,181,4,195,4479260803,_,3.2604152693238575e-06,True,False
10k,flickr,3749326537,182,1,78,10980225216,_,3.0533210519934073e-06,True,False
10k,flickr,3749326537,182,2,77,10979853044,_,3.2087480121845147e-06,True,False
10k,flickr,3749326537,182,3,216,5480070309,_,3.23672657032148e-06,True,False
10k,flickr,3749326537,182,4,241,8250285374,_,3.3499957226013066e-06,True,False
10k,flickr,3790233127,183,1,247,9456627660,_,8.445717867289204e-07,True,False
10k,flickr,3790233127,183,2,58,10624261424,_,9.007993071463716e-07,True,True
10k,flickr,3790233127,183,3,81,11050409385,_,9.317718081547355e-07,True,False
10k,flickr,3790233127,183,4,23,10163352444,_,9.404324146089493e-07,True,False
10k,flickr,3801318146,184,1,217,5490101320,_,2.0936674900440266e-06,True,False
10k,flickr,3801318146,184,2,70,10796050285,_,2.137258434231626e-06,True,False
10k,flickr,3801318146,184,3,239,7740990330,_,2.1576449853455415e-06,True,False
10k,flickr,3801318146,184,4,135,16659090834,_,2.2087895104050403e-06,True,False
10k,flickr,3828103578,185,1,28,10234680056,_,5.852431286257342e-07,True,True
10k,flickr,3828103578,185,2,1,10007936344,_,5.963610760773008e-07,True,False
10k,flickr,3828103578,185,3,188,3956341886,_,6.845280040579382e-07,True,False
10k,flickr,3828103578,185,4,235,7387939334,_,7.00554210197879e-07,True,False
10k,flickr,3896768873,186,1,77,10979853044,_,5.5081077334762085e-06,True,False
10k,flickr,3896768873,186,2,231,6669466181,_,5.5847053772595245e-06,True,False
10k,flickr,3896768873,186,3,39,10409351364,_,5.5917830650287215e-06,True,False
10k,flickr,3896768873,186,4,204,4876943924,_,5.770786174252862e-06,True,True
10k,flickr,3908875350,187,1,193,4351373013,_,7.568390174128581e-06,True,False
10k,flickr,3908875350,187,2,38,10409146004,_,8.287249329441693e-06,True,False
10k,flickr,3908875350,187,3,15,10106776154,_,8.412534043600317e-06,True,True
10k,flickr,3908875350,187,4,249,9761803312,_,8.55403322930215e-06,True,False
10k,flickr,3956341886,188,1,178,3668283413,_,2.969991783174919e-06,True,False
10k,flickr,3956341886,188,2,177,3568893693,_,3.0399235129152657e-06,True,False
10k,flickr,3956341886,188,3,231,6669466181,_,3.3504454677313333e-06,True,True
10k,flickr,3956341886,188,4,5,10016382545,_,3.3605533644731622e-06,True,False
10k,flickr,4007045926,189,1,182,3749326537,_,5.072588919574628e-06,True,True
10k,flickr,4007045926,189,2,32,10283938426,_,5.457696261146339e-06,True,False
10k,flickr,4007045926,189,3,149,2542659118,_,6.032145392964594e-06,True,False
10k,flickr,4007045926,189,4,62,10666396623,_,6.04506567469798e-06,True,False
10k,flickr,4041216001,190,1,208,5006362787,_,5.996524237161793e-07,True,False
10k,flickr,4041216001,190,2,111,13861270725,_,6.205846148077399e-07,True,False
10k,flickr,4041216001,190,3,46,10468313544,_,6.297286745393649e-07,True,False
10k,flickr,4041216001,190,4,181,3727937033,_,6.501265374936338e-07,True,False
10k,flickr,4180455681,191,1,208,5006362787,_,1.3030138461544993e-06,True,False
10k,flickr,4180455681,191,2,131,16101081359,_,1.3212319345257129e-06,True,False
10k,flickr,4180455681,191,3,220,5697766486,_,1.4175597016219399e-06,True,False
10k,flickr,4180455681,191,4,52,10545790805,_,1.4540696611220483e-06,True,True
10k,flickr,4303617148,192,1,63,10667001125,_,6.514026154036401e-07,True,False
10k,flickr,4303617148,192,2,71,10805310706,_,6.680243700429855e-07,True,False
10k,flickr,4303617148,192,3,61,10659354545,_,7.075809094203578e-07,True,False
10k,flickr,4303617148,192,4,34,10304554474,_,7.299784101633122e-07,True,False
10k,flickr,4351373013,193,1,161,2897653916,_,3.093858367719804e-06,True,False
10k,flickr,4351373013,193,2,223,5906878321,_,3.1699951250629965e-06,True,False
10k,flickr,4351373013,193,3,0,10000130166,_,3.2141726933332393e-06,True,False
10k,flickr,4351373013,193,4,18,10111706074,_,3.218551455574925e-06,True,True
10k,flickr,4407899725,194,1,201,4755507106,_,3.5649525216285838e-06,True,True
10k,flickr,4407899725,194,2,177,3568893693,_,3.6679803088190965e-06,True,False
10k,flickr,4407899725,194,3,179,3709678770,_,3.7756660731247393e-06,True,False
10k,flickr,4407899725,194,4,68,10771238614,_,3.7960107874823734e-06,True,True
10k,flickr,4479260803,195,1,192,4303617148,_,2.999664729941287e-06,True,False
10k,flickr,4479260803,195,2,26,10202025415,_,3.1508031952398596e-06,True,False
10k,flickr,4479260803,195,3,196,4543136011,_,3.201113258910482e-06,True,False
10k,flickr,4479260803,195,4,147,2499673064,_,3.2712407573853852e-06,True,False
10k,flickr,4543136011,196,1,161,2897653916,_,6.537681201734813e-06,True,False
10k,flickr,4543136011,196,2,1,10007936344,_,6.784204288123874e-06,True,False
10k,flickr,4543136011,196,3,225,6067281197,_,6.85829854774056e-06,True,False
10k,flickr,4543136011,196,4,241,8250285374,_,6.950251190573908e-06,True,False
10k,flickr,4576746825,197,1,111,13861270725,_,5.1476372391334735e-06,True,True
10k,flickr,4576746825,197,2,192,4303617148,_,5.492936907103285e-06,True,False
10k,flickr,4576746825,197,3,113,14172932360,_,5.66221069675521e-06,True,False
10k,flickr,4576746825,197,4,85,11314266424,_,5.702465387003031e-06,True,False
10k,flickr,4646464908,198,1,118,14648401332,_,5.871164830750786e-06,True,False
10k,flickr,4646464908,198,2,126,15210828119,_,6.040331300027901e-06,True,True
10k,flickr,4646464908,198,3,78,10980225216,_,6.343636414385401e-06,True,False
10k,flickr,4646464908,198,4,229,6289328021,_,6.367796686390648e-06,True,False
10k,flickr,4657718822,199,1,193,4351373013,_,2.9106472538842354e-06,True,False
10k,flickr,4657718822,199,2,223,5906878321,_,3.3075077681132825e-06,True,False
10k,flickr,4657718822,199,3,241,8250285374,_,3.382617933311849e-06,True,False
10k,flickr,4657718822,199,4,206,4957886467,_,3.431591039770865e-06,True,False
10k,flickr,4717096777,200,1,85,11314266424,_,8.385414957956527e-07,True,False
10k,flickr,4717096777,200,2,54,10549911663,_,9.527491897642903e-07,True,False
10k,flickr,4717096777,200,3,189,4007045926,_,9.709607411423349e-07,True,False
10k,flickr,4717096777,200,4,172,3403348616,_,9.896330084302463e-07,True,False
10k,flickr,4755507106,201,1,224,5991393107,_,3.209649548807647e-06,True,True
10k,flickr,4755507106,201,2,131,16101081359,_,3.2649977583787404e-06,True,True
10k,flickr,4755507106,201,3,93,12066557153,_,3.267466581746703e-06,True,False
10k,flickr,4755507106,201,4,249,9761803312,_,3.2739890230004676e-06,True,False
10k,flickr,4758950312,202,1,130,16012165838,_,2.323093212908134e-06,True,False
10k,flickr,4758950312,202,2,183,3790233127,_,2.336951183679048e-06,True,False
10k,flickr,4758950312,202,3,245,9060997789,_,2.3471332042390713e-06,True,False
10k,flickr,4758950312,202,4,68,10771238614,_,2.5131851089099655e-06,True,False
10k,flickr,4767923306,203,1,184,3801318146,_,5.432115699477436e-07,True,False
10k,flickr,4767923306,203,2,129,15994498891,_,5.521131924979272e-07,True,False
10k,flickr,4767923306,203,3,74,10862172945,_,5.767375341747538e-07,True,True
10k,flickr,4767923306,203,4,175,3484198977,_,5.805085265819798e-07,True,False
10k,flickr,4876943924,204,1,112,14062380939,_,8.4171424532542e-06,True,False
10k,flickr,4876943924,204,2,4,10013411946,_,8.504148354404606e-06,True,True
10k,flickr,4876943924,204,3,138,17140316339,_,8.520733899786137e-06,True,False
10k,flickr,4876943924,204,4,108,13579448834,_,8.663279004395008e-06,True,False
10k,flickr,4938432980,205,1,239,7740990330,_,3.1684723467151343e-07,True,True
10k,flickr,4938432980,205,2,212,5220919991,_,3.4027348760901077e-07,True,False
10k,flickr,4938432980,205,3,234,7178293884,_,3.718201639912877e-07,True,False
10k,flickr,4938432980,205,4,51,10520382525,_,3.8209734043448407e-07,True,False
10k,flickr,4957886467,206,1,197,4576746825,_,2.066982005999307e-06,True,False
10k,flickr,4957886467,206,2,26,10202025415,_,2.1927498892182484e-06,True,False
10k,flickr,4957886467,206,3,167,3102685146,_,2.2526614884554874e-06,True,False
10k,flickr,4957886467,206,4,165,3012435981,_,2.291159034939483e-06,True,True
10k,flickr,4965189170,207,1,196,4543136011,_,4.15973454437335e-06,True,False
10k,flickr,4965189170,207,2,111,13861270725,_,4.414108843775466e-06,True,True
10k,flickr,4965189170,207,3,96,12328837165,_,4.430246917763725e-06,True,False
10k,flickr,4965189170,207,4,193,4351373013,_,4.460101536096772e-06,True,False
10k,flickr,5006362787,208,1,103,12729873904,_,5.569402219407493e-06,True,False
10k,flickr,5006362787,208,2,83,11101358996,_,5.674075509887189e-06,True,True
10k,flickr,5006362787,208,3,0,10000130166,_,5.958904694125522e-06,True,False
10k,flickr,5006362787,208,4,140,19306860381,_,5.974588475510245e-06,True,False
10k,flickr,5130986168,209,1,232,6755812421,_,1.3482972462952603e-06,True,False
10k,flickr,5130986168,209,2,119,14652810592,_,1.5088168083821074e-06,True,False
10k,flickr,5130986168,209,3,226,6098668510,_,1.5527432424278231e-06,True,True
10k,flickr,5130986168,209,4,35,10308472565,_,1.5657278709113598e-06,True,False
10k,flickr,5179649119,210,1,157,2819123278,_,2.3047064132697415e-06,True,False
10k,flickr,5179649119,210,2,77,10979853044,_,2.3523505205957917e-06,True,False
10k,flickr,5179649119,210,3,159,2895192729,_,2.579351303211297e-06,True,False
10k,flickr,5179649119,210,4,193,4351373013,_,2.5889178232318955e-06,True,False
10k,flickr,5194793239,211,1,165,3012435981,_,5.879888703930192e-06,True,False
10k,flickr,5194793239,211,2,206,4957886467,_,6.109066816861741e-06,True,False
10k,flickr,5194793239,211,3,147,2499673064,_,6.432461304939352e-06,True,False
10k,flickr,5194793239,211,4,123,14778198185,_,6.623163244512398e-06,True,False
10k,flickr,5220919991,212,1,90,12015590114,_,1.9581086689868243e-06,True,False
10k,flickr,5220919991,212,2,122,14742398172,_,1.958426992132445e-06,True,True
10k,flickr,5220919991,212,3,126,15210828119,_,1.9710523702087812e-06,True,False
10k,flickr,5220919991,212,4,6,10031203703,_,2.0036300156789366e-06,True,False
10k,flickr,5237296528,213,1,97,12373955905,_,9.836321623879485e-07,True,False
10k,flickr,5237296528,213,2,47,10476442285,_,1.1060731139878044e-06,True,False
10k,flickr,5237296528,213,3,92,12048726756,_,1.1160898338857805e-06,True,False
10k,flickr,5237296528,213,4,228,6185482260,_,1.1634374459390529e-06,True,True
10k,flickr,5303633386,214,1,72,10847897294,_,2.837675310729537e-06,True,False
10k,flickr,5303633386,214,2,51,10520382525,_,2.9950413136248244e-06,True,False
10k,flickr,5303633386,214,3,219,5607310495,_,3.016720029336284e-06,True,False
10k,flickr,5303633386,214,4,135,16659090834,_,3.1351805773738306e-06,True,False
10k,flickr,5344317532,215,1,49,10477544895,_,1.2986672572878888e-06,True,False
10k,flickr,5344317532,215,2,223,5906878321,_,1.6057300626926008e-06,True,True
10k,flickr,5344317532,215,3,218,5601291878,_,1.6736040606701863e-06,True,True
10k,flickr,5344317532,215,4,56,10557361454,_,1.7119867834480829e-06,True,False
10k,flickr,5480070309,216,1,239,7740990330,_,3.2471036774950335e-06,True,False
10k,flickr,5480070309,216,2,78,10980225216,_,3.4573163247841876e-06,True,False
10k,flickr,5480070309,216,3,24,10165890496,_,3.475621042525745e-06,True,False
10k,flickr,5480070309,216,4,154,2778088729,_,3.5490968457452254e-06,True,True
10k,flickr,5490101320,217,1,82,11071986404,_,4.226946828111977e-07,True,False
10k,flickr,5490101320,217,2,90,12015590114,_,4.4058290882276196e-07,True,False
10k,flickr,5490101320,217,3,210,5179649119,_,4.821188781534147e-07,True,False
10k,flickr,5490101320,217,4,233,6897499873,_,4.839414486923488e-07,True,True
10k,flickr,5601291878,218,1,232,6755812421,_,1.4345413319460931e-06,True,False
10k,flickr,5601291878,218,2,124,14899015793,_,1.4868120388200623e-06,True,False
10k,flickr,5601291878,218,3,217,5490101320,_,1.564113063068362e-06,True,False
10k,flickr,5601291878,218,4,163,2935372113,_,1.667321271270339e-06,True,True
10k,flickr,5607310495,219,1,88,11765015695,_,2.929471747847856e-06,True,False
10k,flickr,5607310495,219,2,136,16804898716,_,2.9451935006363783e-06,True,False
10k,flickr,5607310495,219,3,122,14742398172,_,2.9793875455652596e-06,True,False
10k,flickr,5607310495,219,4,37,10389014583,_,3.0034314022486797e-06,True,False
10k,flickr,5697766486,220,1,111,13861270725,_,5.43806982022943e-06,True,False
10k,flickr,5697766486,220,2,1,10007936344,_,5.560877070820425e-06,True,True
10k,flickr,5697766486,220,3,86,11650557765,_,5.725709797843592e-06,True,False
10k,flickr,5697766486,220,4,16,10109936483,_,5.957034773018677e-06,True,False
10k,flickr,5801923729,221,1,96,12328837165,_,5.231266641203547e-06,True,False
10k,flickr,5801923729,221,2,116,14414061986,_,5.627525297313696e-06,True,False
10k,flickr,5801923729,221,3,85,11314266424,_,5.655366749124369e-06,True,False
10k,flickr,5801923729,221,4,154,2778088729,_,5.878450792806689e-06,True,True
10k,flickr,5873098388,222,1,102,12599965145,_,6.155113396744127e-07,True,False
10k,flickr,5873098388,222,2,76,10952523225,_,6.343200311675901e-07,True,True
10k,flickr,5873098388,222,3,108,13579448834,_,6.875654321447655e-07,True,False
10k,flickr,5873098388,222,4,191,4180455681,_,6.881023182359058e-07,True,True
10k,flickr,5906878321,223,1,245,9060997789,_,2.5674239623185713e-06,True,False
10k,flickr,5906878321,223,2,113,14172932360,_,2.675489213288529e-06,True,False
10k,flickr,5906878321,223,3,70,10796050285,_,2.6904817786999047e-06,True,False
10k,flickr,5906878321,223,4,215,5344317532,_,2.7150140340381768e-06,True,False
10k,flickr,5991393107,224,1,122,14742398172,_,2.2634528704656987e-06,True,False
10k,flickr,5991393107,224,2,138,17140316339,_,2.278693500556983e-06,True,False
10k,flickr,5991393107,224,3,51,10520382525,_,2.497394916645135e-06,True,False
10k,flickr,5991393107,224,4,1,10007936344,_,2.529448238419718e-06,True,False
10k,flickr,6067281197,225,1,53,10548273474,_,3.0818448522040853e-06,True,False
10k,flickr,6067281197,225,2,49,10477544895,_,3.369128307895153e-06,True,False
10k,flickr,6067281197,225,3,175,3484198977,_,3.4033121210086392e-06,True,False
10k,flickr,6067281197,225,4,220,5697766486,_,3.4584627428557724e-06,True,False
10k,flickr,6098668510,226,1,48,10476446674,_,8.488770504300192e-07,True,False
10k,flickr,6098668510,226,2,36,10369815925,_,9.90312287285633e-07,True,False
10k,flickr,6098668510,226,3,8,10045181004,_,9.98028212961799e-07,True,False
10k,flickr,6098668510,226,4,6,10031203703,_,1.010142455015739e-06,True,False
10k,flickr,6158154336,227,1,35,10308472565,_,7.694313239881012e-07,True,False
10k,flickr,6158154336,227,2,98,12444360833,_,7.947044764478051e-07,True,False
10k,flickr,6158154336,227,3,75,10939270325,_,8.084334126579051e-07,True,False
10k,flickr,6158154336,227,4,33,10289643764,_,8.227413559325214e-07,True,False
10k,flickr,6185482260,228,1,198,4646464908,_,5.604721877716656e-07,True,False
10k,flickr,6185482260,228,2,29,10246013484,_,6.093573574617039e-07,True,True
10k,flickr,6185482260,228,3,202,4758950312,_,6.530754035338759e-07,True,False
10k,flickr,6185482260,228,4,234,7178293884,_,6.592921977244259e-07,True,False
10k,flickr,6289328021,229,1,220,5697766486,_,7.80299274083518e-07,True,False
10k,flickr,6289328021,229,2,2,10008553263,_,7.825553325346846e-07,True,False
10k,flickr,6289328021,229,3,118,14648401332,_,8.513327429682249e-07,True,False
10k,flickr,6289328021,229,4,138,17140316339,_,9.117291597249277e-07,True,False
10k,flickr,6458319057,230,1,113,14172932360,_,1.440397863916587e-05,True,False
10k,flickr,6458319057,230,2,161,2897653916,_,1.4442500287259463e-05,True,False
10k,flickr,6458319057,230,3,239,7740990330,_,1.4685630958410911e-05,True,False
10k,flickr,6458319057,230,4,78,10980225216,_,1.4887773431837559e-05,True,False
10k,flickr,6669466181,231,1,136,16804898716,_,7.50021354178898e-06,True,False
10k,flickr,6669466181,231,2,118,14648401332,_,7.686986464250367e-06,True,False
10k,flickr,6669466181,231,3,90,12015590114,_,7.942507181724068e-06,True,False
10k,flickr,6669466181,231,4,187,3908875350,_,8.097922545857728e-06,True,False
10k,flickr,6755812421,232,1,96,12328837165,_,9.107538062380627e-06,True,True
10k,flickr,6755812421,232,2,46,10468313544,_,9.393122127221432e-06,True,False
10k,flickr,6755812421,232,3,142,2401957951,_,9.466695701121353e-06,True,False
10k,flickr,6755812421,232,4,211,5194793239,_,9.567381312081125e-06,True,False
10k,flickr,6897499873,233,1,221,5801923729,_,2.0651395971071906e-06,True,False
10k,flickr,6897499873,233,2,192,4303617148,_,2.104487066389993e-06,True,True
10k,flickr,6897499873,233,3,65,10743985374,_,2.1832017864653608e-06,True,True
10k,flickr,6897499873,233,4,147,2499673064,_,2.2299391275737435e-06,True,False
10k,flickr,7178293884,234,1,78,10980225216,_,1.7373179161950247e-07,True,True
10k,flickr,7178293884,234,2,85,11314266424,_,1.7820403286350484e-07,True,False
10k,flickr,7178293884,234,3,37,10389014583,_,1.9817662177956663e-07,True,False
10k,flickr,7178293884,234,4,5,10016382545,_,2.00258398308506e-07,True,False
10k,flickr,7387939334,235,1,54,10549911663,_,3.1426563964487286e-06,True,False
10k,flickr,7387939334,235,2,175,3484198977,_,3.242347474952112e-06,True,True
10k,flickr,7387939334,235,3,35,10308472565,_,3.2621080663375324e-06,True,True
10k,flickr,7387939334,235,4,80,11036641226,_,3.2713587643229403e-06,True,False
10k,flickr,7560517176,236,1,10,10061269855,_,5.051781045040116e-06,True,False
10k,flickr,7560517176,236,2,53,10548273474,_,5.182634595257696e-06,True,False
10k,flickr,7560517176,236,3,74,10862172945,_,5.307365881890291e-06,True,False
10k,flickr,7560517176,236,4,189,4007045926,_,5.31492651134613e-06,True,False
10k,flickr,7623513024,237,1,232,6755812421,_,1.433411398465978e-06,True,False
10k,flickr,7623513024,237,2,246,9309351423,_,1.5778231272634002e-06,True,False
10k,flickr,7623513024,237,3,142,2401957951,_,1.5903872281342046e-06,True,False
10k,flickr,7623513024,237,4,68,10771238614,_,1.6122372699101106e-06,True,True
10k,flickr,7733838448,238,1,216,5480070309,_,3.5797804684989387e-06,True,False
10k,flickr,7733838448,238,2,150,2630218696,_,3.8007137845852412e-06,True,False
10k,flickr,7733838448,238,3,207,4965189170,_,3.829499291896354e-06,True,False
10k,flickr,7733838448,238,4,165,3012435981,_,3.903962351614609e-06,True,False
10k,flickr,7740990330,239,1,100,12534178685,_,1.356335133095854e-06,True,False
10k,flickr,7740990330,239,2,214,5303633386,_,1.4242789347918006e-06,True,True
10k,flickr,7740990330,239,3,88,11765015695,_,1.4272829957917565e-06,True,False
10k,flickr,7740990330,239,4,215,5344317532,_,1.4733382158738095e-06,True,False
10k,flickr,7897462346,240,1,66,10751849775,_,5.108389814267866e-06,True,False
10k,flickr,7897462346,240,2,245,9060997789,_,5.42619955012924e-06,True,False
10k,flickr,7897462346,240,3,220,5697766486,_,5.625015546684153e-06,True,False
10k,flickr,7897462346,240,4,223,5906878321,_,5.742055691371206e-06,True,False
10k,flickr,8250285374,241,1,229,6289328021,_,1.0978159252772457e-06,True,False
10k,flickr,8250285374,241,2,6,10031203703,_,1.134299736804678e-06,True,True
10k,flickr,8250285374,241,3,16,10109936483,_,1.1912765103261336e-06,True,False
10k,flickr,8250285374,241,4,219,5607310495,_,1.2256540458110976e-06,True,True
10k,flickr,8294094053,242,1,4,10013411946,_,1.2417522157193162e-06,True,False
10k,flickr,8294094053,242,2,106,13409856383,_,1.2668781437241705e-06,True,False
10k,flickr,8294094053,242,3,201,4755507106,_,1.2991507674087188e-06,True,False
10k,flickr,8294094053,242,4,225,6067281197,_,1.3392393611866282e-06,True,False
10k,flickr,8311669586,243,1,1,10007936344,_,1.1716449535015272e-06,True,False
10k,flickr,8311669586,243,2,212,5220919991,_,1.2819467656299821e-06,True,False
10k,flickr,8311669586,243,3,199,4657718822,_,1.3581556004282902e-06,True,False
10k,flickr,8311669586,243,4,70,10796050285,_,1.3806437664243276e-06,True,False
10k,flickr,8396975855,244,1,102,12599965145,_,1.4085633210925153e-06,True,False
10k,flickr,8396975855,244,2,81,11050409385,_,1.439667812519474e-06,True,False
10k,flickr,8396975855,244,3,137,16950760048,_,1.4511311974274577e-06,True,False
10k,flickr,8396975855,244,4,247,9456627660,_,1.4833109389655874e-06,True,False
10k,flickr,9060997789,245,1,232,6755812421,_,5.048344519309467e-06,True,False
10k,flickr,9060997789,245,2,28,10234680056,_,5.129522833158262e-06,True,False
10k,flickr,9060997789,245,3,84,11154049584,_,6.027050858392613e-06,True,False
10k,flickr,9060997789,245,4,121,14680986811,_,6.168863819766557e-06,True,False
10k,flickr,9309351423,246,1,68,10771238614,_,5.897190476389369e-06,True,False
10k,flickr,9309351423,246,2,222,5873098388,_,6.232026862562634e-06,True,False
10k,flickr,9309351423,246,3,147,2499673064,_,6.23371261099237e-06,True,False
10k,flickr,9309351423,246,4,177,3568893693,_,6.247628789424198e-06,True,False
10k,flickr,9456627660,247,1,32,10283938426,_,1.295599417971971e-06,True,False
10k,flickr,9456627660,247,2,67,10761625676,_,1.3168252053219476e-06,True,False
10k,flickr,9456627660,247,3,244,8396975855,_,1.3212188605393749e-06,True,False
10k,flickr,9456627660,247,4,45,10451898725,_,1.3332655726117082e-06,True,False
10k,flickr,9636000842,248,1,72,10847897294,_,6.592681984329829e-06,True,False
10k,flickr,9636000842,248,2,195,4479260803,_,6.810912054788787e-06,True,True
10k,flickr,9636000842,248,3,231,6669466181,_,6.959461643418763e-06,True,False
10k,flickr,9636000842,248,4,182,3749326537,_,7.1029976425052155e-06,True,False
10k,flickr,9761803312,249,1,201,4755507106,_,1.5353875824075658e-06,True,True
10k,flickr,9761803312,249,2,78,10980225216,_,1.5819799727978534e-06,True,False
10k,flickr,9761803312,249,3,165,3012435981,_,1.6355841125914594e-06,True,False
10k,flickr,9761803312,249,4,43,10441843213,_,1.6704516383470036e-06,True,False
